id;date;career_switch;happiness_with_salary;happiness_with_work_life_balance;happiness_with_coworkers;happiness_with_management;happiness_with_upward_mobility;happiness_with_skills_development;career_switch_difficulty;gender;age;education;time;time_spent;current_role;other_role_specified;industry;other_industry_specified;low_range;high_range;salary_average;current_salary;location;other_location_specified;favourite_programming_language;other_programming_language;ethnicity;other_ethnicity_specified;important_needs;other_needs_specified
62a4bf3a0a77c1a77f67bef2;2022-06-11;True;5;6;7;6;6;7;Very Easy;Male;32;Bachelors;12:13;00:03:18;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a4c49a575fa3a5ae8aadf4;2022-06-11;True;2;6;3;6;6;7;Neither easy nor difficult;Male;35;Masters;12:36;00:01:24;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a4c57af3072dd8926421ac;2022-06-11;True;8;9;10;10;9;10;Neither easy nor difficult;Male;34;Masters;12:40;00:01:49;Data Analyst;NA;Real Estate;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Hispanic or Latino;NA;Good Culture;NA
62a4c6060a77c1a77f67c772;2022-06-11;False;9;8;3;5;2;4;Easy;Male;27;Masters;12:42;00:01:39;Data Analyst;NA;Other;Electronics;41,00;65,00;53,00;53000;Other;Germany;Python;NA;White or Caucasian;NA;Better Salary;NA
62a4c7d0f8f7561645872912;2022-06-11;True;4;5;5;3;3;4;Easy;Female;30;Masters;12:50;00:02:30;Other;Data Coordinator;Education;NA;66,00;85,00;75,50;75500;United States;NA;R;NA;White or Caucasian;NA;Good Culture;NA
62a4cdfad8c00e9f541bdc6b;2022-06-11;False;8;9;9;9;9;10;Neither easy nor difficult;Male;34;Masters;13:16;00:02:06;Data Analyst;NA;Other;Logistics and warehousing;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a4ce2bbae91e4b8b84f3db;2022-06-11;False;3;10;6;5;7;8;Neither easy nor difficult;Female;22;Bachelors;13:17;00:02:20;Other;Student working as a data analyst intern ;Other;Utilities;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a4cffeb4da29969c64f6a1;2022-06-11;True;2;2;5;5;2;3;Very Difficult;Female;33;Masters;13:25;00:01:02;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a4d08bf3072dd892642d2c;2022-06-11;False;8;9;9;9;9;9;Neither easy nor difficult;Female;26;Masters;13:27;00:01:53;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a4d13bbae91e4b8b84f89b;2022-06-11;True;0;5;8;6;5;7;Neither easy nor difficult;Male;28;Bachelors;13:30;00:01:36;Data Engineer;NA;Tech;NA;,00;40,00;20,00;20000;Other;Argentina;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a4d74c5d257a28a30f97fc;2022-06-11;False;2;2;7;4;8;1;Difficult;Male;42;Bachelors;13:56;00:05:32;Other;Driver;Other;Public transport;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;Other;Bla;Remote Work;NA
62a4d7f6bae91e4b8b84ffed;2022-06-11;False;4;10;2;3;2;3;Neither easy nor difficult;Male;30;Masters;13:59;00:02:06;Data Analyst;NA;Other;Urbanism;,00;40,00;20,00;20000;Other;Morocco;R;NA;Other;Moroccan;Better Salary;NA
62a4d9d4bae91e4b8b8501f1;2022-06-11;True;10;9;8;8;9;10;Difficult;Male;25;Associates;14:07;00:01:22;Data Scientist;NA;Tech;NA;106,00;125,00;115,50;115500;United States;NA;Other;Sql;White or Caucasian;NA;Better Salary;NA
62a4dd63f408bae018ef4e51;2022-06-11;True;4;6;6;6;5;7;Easy;Male;32;Bachelors;14:22;00:01:00;Data Analyst;NA;Construction;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a4e34d7dc029e2d66e10b9;2022-06-11;False;3;4;5;5;6;6;Neither easy nor difficult;Male;31;Masters;14:47;00:01:56;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Germany;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a4e4c90f8c8599d5b13d8f;2022-06-11;True;8;7;5;4;7;7;Easy;Male;30;High School;14:54;10:34:43;Data Analyst;NA;Education;NA;150,00;225,00;187,50;187500;Other;UAE;Python;NA;White or Caucasian;NA;Remote Work;NA
62a4e5aed8c00e9f541bf48c;2022-06-11;True;0;6;6;2;0;3;Neither easy nor difficult;Male;23;Bachelors;14:57;00:02:26;Student/Looking/None;NA;Other;Reta;,00;40,00;20,00;20000;Canada;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a4f6eef3072dd892645775;2022-06-11;False;7;7;6;7;6;6;Easy;Female;31;Bachelors;16:11;00:02:17;Other;Data manager;Education;NA;66,00;85,00;75,50;75500;United Kingdom;NA;R;NA;White or Caucasian;NA;Remote Work;NA
62a4fe370f8c8599d5b158c4;2022-06-11;False;7;5;9;9;4;9;Neither easy nor difficult;Female;29;Masters;16:42;00:02:40;Data Analyst;NA;Other;Avia;41,00;65,00;53,00;53000;Other;Fin;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a5008c5d257a28a30fbde5;2022-06-11;True;5;4;4;5;7;10;Neither easy nor difficult;Male;24;Bachelors;16:52;00:02:38;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Other;African;Remote Work;NA
62a5038acec54911e9cc9526;2022-06-11;False;2;7;6;5;6;4;Neither easy nor difficult;Male;36;Masters;17:05;00:02:38;Other;GIS Analyst ;Other;State;41,00;65,00;53,00;53000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a50775f8f756164587677b;2022-06-11;True;4;6;6;6;6;6;Difficult;Female;32;Masters;17:21;00:02:29;Data Analyst;NA;Real Estate;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;White or Caucasian;NA;Remote Work;NA
62a50eddf8d5efcc22fa1a4e;2022-06-11;True;8;9;7;7;7;9;Difficult;Female;36;Bachelors;17:53;00:03:55;Other;Business Analyst;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a511acbc6861bf3179178a;2022-06-11;False;8;6;5;2;3;2;Easy;Male;30;Bachelors;18:05;00:01:53;Data Engineer;NA;Healthcare;NA;106,00;125,00;115,50;115500;United States;NA;Other;SQL;White or Caucasian;NA;Better Salary;NA
62a5177d18134ddc75d0e9d8;2022-06-11;True;0;2;2;3;3;4;Neither easy nor difficult;Male;42;Masters;18:30;00:05:09;Student/Looking/None;NA;Other;Looking for job;,00;40,00;20,00;20000;Other;Sudan;R;NA;Black or African American;NA;Good Work/Life Balance;NA
62a51aaacec54911e9cca93b;2022-06-11;True;6;6;6;5;4;4;Easy;Male;53;PhD;18:43;00:03:26;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;Other;Austr;Other;DAX;White or Caucasian;NA;Remote Work;NA
62a51dc6575fa3a5ae8b09f3;2022-06-11;False;1;7;4;10;10;10;Neither easy nor difficult;Male;25;High School;18:57;00:03:17;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Kenya;Python;NA;Other;Indian ;Better Salary;NA
62a51fe0575fa3a5ae8b0c06;2022-06-11;False;1;5;4;6;5;6;Neither easy nor difficult;Male;23;Bachelors;19:06;00:02:21;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Leba;Python;NA;White or Caucasian;NA;Better Salary;NA
62a525aff8f75616458784dd;2022-06-11;True;2;1;3;3;3;4;Difficult;Male;36;Bachelors;19:30;00:03:25;Data Analyst;NA;Agriculture;NA;,00;40,00;20,00;20000;Other;Saudi Arabia;Python;NA;Other;Arab ;Better Salary;NA
62a52629b4da29969c654a94;2022-06-11;True;;;;;;6;Easy;Male;32;Bachelors;19:32;00:09:42;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;Other;United Arab Emirates ;Other;Sql &  plsql;Other;Sudanese African ;Good Work/Life Balance;NA
62a52725d8c00e9f541c3b4a;2022-06-11;False;3;6;4;2;2;3;Difficult;Male;25;Masters;19:37;00:01:23;Data Analyst;NA;Finance;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Hispanic or Latino;NA;Other;Challenging / exciting problems
62a5390cb4da29969c655ccc;2022-06-11;True;4;4;3;4;4;5;Neither easy nor difficult;Female;35;Masters;20:53;00:03:19;Data Engineer;NA;Tech;NA;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a53bc0bc6861bf31793947;2022-06-11;True;3;4;4;5;4;4;Very Easy;Male;26;Bachelors;21:05;00:01:19;Data Analyst;NA;Other;Sensors;66,00;85,00;75,50;75500;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a53c84f3072dd8926495c9;2022-06-11;False;2;7;9;7;3;3;Difficult;Male;22;Bachelors;21:08;00:01:07;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a54bccf3072dd89264a13b;2022-06-11;True;6;8;10;9;6;8;Neither easy nor difficult;Male;30;Masters;22:13;00:01:43;Data Scientist;NA;Other;Automotive;86,00;105,00;95,50;95500;Canada;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a54f20d8c00e9f541c5cfa;2022-06-11;True;2;8;6;1;8;10;Neither easy nor difficult;Male;36;Masters;22:27;00:02:37;Data Analyst;NA;Other;Supply Chain;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a552e1cf2555431732922d;2022-06-11;True;4;4;5;5;4;6;Neither easy nor difficult;Female;30;Masters;22:43;00:02:25;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;R;NA;White or Caucasian;NA;Other;All of the above
62a557d10f8c8599d5b1a81c;2022-06-11;True;9;8;10;10;10;10;Difficult;Male;29;Bachelors;23:04;00:01:35;Data Scientist;NA;Finance;NA;106,00;125,00;115,50;115500;United States;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a55b05f8d5efcc22fa5b65;2022-06-11;True;8;10;10;7;8;5;Difficult;Male;30;Masters;23:18;00:04:47;Other;Business Intelligence Analyst;Other;Professional Services;66,00;85,00;75,50;75500;United States;NA;R;NA;White or Caucasian;NA;Other;Data Maturity
62a55fe1f8d5efcc22fa5fe4;2022-06-11;False;0;6;6;6;6;6;Very Easy;Male;24;Bachelors;23:39;00:01:03;Data Engineer;NA;Finance;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a56bc67dc029e2d66e86c0;2022-06-12;True;3;3;4;4;3;5;Neither easy nor difficult;Male;33;Bachelors;00:29;00:01:37;Data Engineer;NA;Tech;NA;;;;;United States;NA;Other;Sql;Asian or Asian American;NA;Better Salary;NA
62a57116f408bae018efd56a;2022-06-12;False;10;10;10;10;10;6;Easy;Female;42;Bachelors;00:52;00:01:37;Data Analyst;NA;Other;Food and bece;106,00;125,00;115,50;115500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a57263cec54911e9ccf648;2022-06-12;True;1;10;10;8;10;3;Neither easy nor difficult;Female;36;Bachelors;00:58;00:01:54;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a574b3b4da29969c658eb4;2022-06-12;True;2;3;7;6;5;6;Neither easy nor difficult;Male;27;Bachelors;01:08;00:01:43;Data Analyst;NA;Other;Research (non-clincial);41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a58b267dc029e2d66ea3f8;2022-06-12;False;8;7;8;7;7;9;Easy;Female;21;Bachelors;02:43;00:01:35;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Other;Opportunity to learn
62a58d20575fa3a5ae8b6969;2022-06-12;True;8;5;8;8;5;10;Difficult;Female;34;Masters;02:52;00:01:31;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;Other;Israel;Python;NA;White or Caucasian;NA;Remote Work;NA
62a58faf2e54c9003e55ef2e;2022-06-12;False;2;5;5;5;2;4;Difficult;Male;27;Bachelors;03:03;00:01:20;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;Other;Netherlands;Python;NA;White or Caucasian;NA;Better Salary;NA
62a5998fbc6861bf31798ef0;2022-06-12;True;7;8;8;8;8;7;Neither easy nor difficult;Male;27;Masters;03:45;00:01:58;Other;BI consultant ;Tech;NA;,00;40,00;20,00;20000;Other;France;Python;NA;White or Caucasian;NA;Good Culture;NA
62a59cd2cec54911e9cd251a;2022-06-12;False;1;1;2;1;0;3;Neither easy nor difficult;Male;30;Associates;03:59;00:03:34;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;Other;Kenya;R;NA;Other;African ;Good Work/Life Balance;NA
62a59d007dc029e2d66eb8f9;2022-06-12;True;2;0;0;0;0;2;Difficult;Female;33;Bachelors;04:00;00:01:29;Data Analyst;NA;Other;Gover;66,00;85,00;75,50;75500;United States;NA;Other;SQL;White or Caucasian;NA;Better Salary;NA
62a5a124cec54911e9cd29f5;2022-06-12;True;3;3;4;4;4;4;Difficult;Male;47;Masters;04:17;00:01:57;Data Analyst;NA;Finance;NA;86,00;105,00;95,50;95500;India;NA;Python;NA;American Indian or Alaska Native;NA;Good Culture;NA
62a5a44b24a26260273af0fc;2022-06-12;True;4;5;4;5;4;4;Difficult;Male;27;Masters;04:31;00:01:34;Data Analyst;NA;Other;Retail;66,00;85,00;75,50;75500;United States;NA;Other;SQL;Asian or Asian American;NA;Other;Better work & remote salary
62a5a931cec54911e9cd3333;2022-06-12;False;6;7;8;7;6;7;Neither easy nor difficult;Male;26;Bachelors;04:52;00:03:19;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a5bea05d257a28a3106f7e;2022-06-12;False;2;3;2;5;5;6;Neither easy nor difficult;Female;35;Masters;06:23;00:01:41;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a5c571575fa3a5ae8baaa1;2022-06-12;True;0;1;1;0;0;0;Neither easy nor difficult;Male;31;Masters;06:52;00:01:11;Data Analyst;NA;Education;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Hispanic or Latino;NA;Good Culture;NA
62a5cb12cf25554317330d69;2022-06-12;True;2;1;2;3;4;3;Difficult;Male;25;Bachelors;07:16;00:03:44;Data Analyst;NA;Education;NA;,00;40,00;20,00;20000;Other;Zambia;Python;NA;Black or African American;NA;Remote Work;NA
62a5cba2575fa3a5ae8bb122;2022-06-12;True;3;10;8;8;10;10;Easy;Male;27;Bachelors;07:18;00:02:11;Data Engineer;NA;Real Estate;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a5d350f3072dd892652c70;2022-06-12;True;5;8;3;2;4;8;Neither easy nor difficult;Male;32;Bachelors;07:51;00:01:57;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Other;Netherlands;Python;NA;White or Caucasian;NA;Good Culture;NA
62a5db29cf2555431733248f;2022-06-12;True;0;3;3;3;3;6;Difficult;Male;47;Bachelors;08:25;00:02:42;Student/Looking/None;NA;Real Estate;NA;,00;40,00;20,00;20000;Other;Portugal;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a5e69f24a26260273b42bf;2022-06-12;False;0;10;10;5;0;0;Neither easy nor difficult;Female;30;Masters;09:14;00:01:31;Other;DBA;Finance;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a5ea667dc029e2d66f153d;2022-06-12;True;8;6;6;7;9;10;Easy;Female;35;Masters;09:30;00:01:52;Data Analyst;NA;Other;Defense;106,00;125,00;115,50;115500;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a5ebe05d257a28a310ac53;2022-06-12;True;6;9;5;7;8;9;Difficult;Male;25;High School;09:36;00:02:16;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a5edb2575fa3a5ae8bdba5;2022-06-12;False;3;6;6;6;6;6;Neither easy nor difficult;Male;27;Bachelors;09:44;00:03:02;Other;Data Steward;Other;Foodservice;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a5edba0a77c1a77f68f1b5;2022-06-12;True;1;5;3;3;6;5;Difficult;Female;27;Masters;09:44;00:01:20;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;Black or African American;NA;Remote Work;NA
62a5f332bc6861bf3179f631;2022-06-12;False;1;8;8;1;3;7;Very Easy;Female;23;Masters;10:07;00:01:52;Student/Looking/None;NA;Other;Data insights company;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a5f872bae91e4b8b861e53;2022-06-12;False;9;10;10;10;10;10;Neither easy nor difficult;Male;18;Bachelors;10:30;00:02:10;Data Scientist;NA;Other;Manuf;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a609b8f8f75616458875b7;2022-06-12;True;8;10;9;6;8;9;Easy;Female;28;Masters;11:43;00:01:42;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Costa Rica ;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a609c4bc6861bf317a10a3;2022-06-12;True;7;6;8;8;8;7;Easy;Male;28;Bachelors;11:44;00:01:20;Other;Analytics Manager;Healthcare;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a61076f8f7561645887ded;2022-06-12;False;0;0;0;0;0;0;Easy;Female;26;Bachelors;12:12;00:01:35;Student/Looking/None;NA;Other;Not currently working;,00;40,00;20,00;20000;United States;NA;Python;NA;American Indian or Alaska Native;NA;Good Work/Life Balance;NA
62a615fd18134ddc75d1f1fa;2022-06-12;False;0;0;3;0;0;8;Difficult;Male;27;Bachelors;12:36;00:01:57;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;Other;ghana;Python;NA;Black or African American;NA;Better Salary;NA
62a617c30a77c1a77f6925fc;2022-06-12;False;9;7;9;10;10;10;Neither easy nor difficult;Female;22;Masters;12:43;00:02:48;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a618a9d8c00e9f541d3537;2022-06-12;True;0;8;7;6;3;9;Very Difficult;Male;27;High School;12:47;00:01:56;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a61eb02e54c9003e5697f7;2022-06-12;True;5;7;6;8;7;7;Neither easy nor difficult;Male;28;Bachelors;13:13;00:01:43;Data Engineer;NA;Other;Food and Beverages;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a6246df3072dd892659218;2022-06-12;True;3;2;4;3;3;3;Neither easy nor difficult;Male;25;High School;13:37;00:01:46;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Better Salary;NA
62a62a7124a26260273b94fa;2022-06-12;False;2;6;6;7;7;9;Difficult;Male;32;Bachelors;14:03;00:01:52;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a631782e54c9003e56ac36;2022-06-12;True;7;9;10;10;3;4;Easy;Male;33;Bachelors;14:33;00:10:34;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Uruguay;Other;SQL;White or Caucasian;NA;Remote Work;NA
62a633b4d8c00e9f541d54a4;2022-06-12;False;5;6;5;2;3;3;Easy;Male;23;Masters;14:43;00:02:53;Data Analyst;NA;Other;Government Administration;41,00;65,00;53,00;53000;Canada;NA;Python;NA;Black or African American;NA;Remote Work;NA
62a639e05d257a28a3110ef5;2022-06-12;True;4;5;4;4;5;6;Neither easy nor difficult;Female;40;Bachelors;15:09;00:01:49;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Nigeria;R;NA;Black or African American;NA;Remote Work;NA
62a642690f8c8599d5b2ab37;2022-06-12;True;7;9;9;9;7;9;Easy;Female;28;Bachelors;15:45;00:02:39;Data Analyst;NA;Other;Outsourcing ;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a64b4dd8c00e9f541d6d81;2022-06-12;False;3;7;8;6;6;9;Difficult;Male;26;High School;16:23;00:03:50;Data Analyst;NA;Real Estate;NA;,00;40,00;20,00;20000;Other;Nigeria;R;NA;Black or African American;NA;Remote Work;NA
62a64c6ecf2555431733a7a4;2022-06-12;True;3;5;5;4;3;2;Difficult;Female;24;Bachelors;16:28;00:03:59;Other;Technical consulta;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a654165d257a28a3112ac9;2022-06-12;True;7;5;5;8;8;8;Neither easy nor difficult;Female;40;Associates;17:01;00:02:04;Other;Software Engineer, AI ;Finance;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Other;Bi-racial people should be able to check 2 options in 2022. ;Remote Work;NA
62a65618d8c00e9f541d783a;2022-06-12;True;8;10;10;10;7;9;Neither easy nor difficult;Male;26;Bachelors;17:09;00:01:46;Data Analyst;NA;Other;Consulting;66,00;85,00;75,50;75500;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a65db824a26260273bc9ff;2022-06-12;True;8;8;10;10;10;10;Easy;Female;44;Bachelors;17:42;00:02:29;Data Scientist;NA;Other;Cobsukting;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a66558cf2555431733c0f9;2022-06-12;True;7;9;8;8;6;6;Neither easy nor difficult;Male;36;Masters;18:14;00:01:58;Other;Systems configuration ;Other;Insurance ;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a6772c18134ddc75d25895;2022-06-12;True;1;5;10;10;8;10;Neither easy nor difficult;Male;30;Bachelors;19:30;00:01:37;Other;Business Analyst ;Other;Workforce ;,00;40,00;20,00;20000;Other;Costa Rica;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a68f1e0a77c1a77f69a381;2022-06-12;True;3;3;3;2;2;2;Very Easy;Male;48;Masters;21:13;00:04:36;Other;Sales & marketing;Other;General contractor;,00;40,00;20,00;20000;Other;Indonesia;Python;NA;Other;Melayu;Good Work/Life Balance;NA
62a6a11a0a77c1a77f69b7cb;2022-06-12;True;1;4;1;2;2;3;Easy;Female;30;Masters;22:29;00:03:16;Data Analyst;NA;Construction;NA;41,00;65,00;53,00;53000;Canada;NA;Other;Php;Asian or Asian American;NA;Better Salary;NA
62a6ac1524a26260273c1cd0;2022-06-12;False;3;8;8;5;3;5;Difficult;Male;28;Bachelors;23:16;00:04:53;Other;RF Engineer;Telecommunication;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Dravidian;Better Salary;NA
62a6b0790a77c1a77f69cb15;2022-06-12;False;5;8;7;7;3;2;Difficult;Male;25;Bachelors;23:35;00:01:58;Other;Support Engineer;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Better Salary;NA
62a6bc6a18134ddc75d2a726;2022-06-13;False;6;5;4;4;3;4;Easy;Male;24;Masters;00:26;00:01:30;Other;Analytics Engineer;Tech;NA;106,00;125,00;115,50;115500;United States;NA;Other;SQL;American Indian or Alaska Native;NA;Better Salary;NA
62a6c3d9cec54911e9ce7669;2022-06-13;True;5;10;7;7;4;8;Easy;Male;31;Bachelors;00:58;00:02:51;Data Analyst;NA;Other;Nonprofit;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a6d037cec54911e9ce862a;2022-06-13;False;3;3;8;9;5;3;Easy;Male;23;Bachelors;01:50;00:01:47;Data Engineer;NA;Real Estate;NA;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;Other;arab;Better Salary;NA
62a6d2532e54c9003e575d9c;2022-06-13;False;1;4;4;1;1;4;Easy;Female;48;Masters;01:59;00:03:06;Data Analyst;NA;Other;Police / Emergency Services;41,00;65,00;53,00;53000;United Kingdom;NA;Other;DAX;White or Caucasian;NA;Good Culture;NA
62a6dbcad8c00e9f541e1050;2022-06-13;True;6;9;8;8;8;7;Neither easy nor difficult;Male;28;Bachelors;02:40;00:01:00;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a6e2815d257a28a311c8f9;2022-06-13;True;5;7;7;7;7;7;Difficult;Male;32;Masters;03:08;00:02:04;Data Analyst;NA;Other;Retail;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a6ea03d8c00e9f541e3594;2022-06-13;True;5;7;7;4;5;7;Neither easy nor difficult;Male;30;Bachelors;03:40;00:04:45;Data Scientist;NA;Finance;NA;41,00;65,00;53,00;53000;Other;Hong Kong;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a7029ff8f7561645899bae;2022-06-13;True;5;5;7;7;7;8;Neither easy nor difficult;Male;32;Masters;05:25;00:03:29;Data Analyst;NA;Other;Insurance;,00;40,00;20,00;20000;Other;TUNISIA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a7047c24a26260273c9646;2022-06-13;True;0;3;0;1;0;0;Easy;Female;30;Masters;05:33;00:01:50;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Sri lanka;Python;NA;Other;Asian;Good Culture;NA
62a70b55cec54911e9cedd98;2022-06-13;True;4;2;5;2;4;4;Neither easy nor difficult;Female;35;Masters;06:03;00:02:49;Data Analyst;NA;Other;Manufacturing;,00;40,00;20,00;20000;Other;Spain;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a71930bae91e4b8b878b2b;2022-06-13;True;;;;;;10;Easy;Female;38;Masters;07:02;00:03:13;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;United Kingdom;NA;R;NA;Black or African American;NA;Remote Work;NA
62a73a37f8d5efcc22fcb724;2022-06-13;True;6;6;7;7;6;7;Easy;Female;30;Masters;09:23;00:01:09;Other;Account manager;Other;Consumer retail;66,00;85,00;75,50;75500;United States;NA;Python;NA;Asian or Asian American;NA;Good Culture;NA
62a73aa824a26260273d0172;2022-06-13;True;3;3;5;4;4;4;Neither easy nor difficult;Male;48;Bachelors;09:24;00:01:26;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a73c5b0a77c1a77f6aba65;2022-06-13;True;5;8;5;5;5;4;Easy;Male;32;Masters;09:32;00:01:26;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;Canada;NA;Other;SAS SQL;Asian or Asian American;NA;Remote Work;NA
